exp_parameters,dl_capacity,ul_capacity,dl_delay,ul_delay,id,inc,inp,mad,mnp,mps,p,ptc,sdt,timeout,tmp,dl_stable_throughput,dl_stable_responsiveness,dl_throughput,dl_connections,dl_max_path_mtu,dl_max_send_mss,dl_max_recv_mss,dl_retransmissions,dl_reorder,dl_avg_rtt,dl_rpm_p,dl_rpm_trimmed,ul_stable_throughput,ul_stable_responsiveness,ul_throughput,ul_connections,ul_max_path_mtu,ul_max_send_mss,ul_max_recv_mss,ul_retransmissions,ul_reorder,ul_avg_rtt,ul_rpm_p,ul_rpm_trimmed,final_rpm_p,final_rpm_trimmed,ub_base_rpm_p,ub_base_rpm_trimmed,base_rpm_p,base_rpm_trimmed,wc_effect_p,wc_effect_trimmed,iteration
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.113,16,1500,1448,1448,1,48,22807.75,394,708,True,False,43.345,16,1500,1448,1425,0,48,31685.875,84,415,149,764,2851,2884,2852,2884,5,26,34
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.114,16,1500,1448,1448,0,48,22678.125,394,700,False,False,43.863,16,1500,1448,1425,0,48,31110.1875,61,382,62,632,2834,2877,2837,2878,2,22,177
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.311,16,1500,1448,1448,0,48,22833.625,371,698,True,False,44.329,16,1500,1448,1424,0,48,31252.5,111,420,258,758,2840,2880,2839,2880,9,26,58
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.733,16,1500,1448,1448,0,48,22692.8125,400,722,False,False,45.101,16,1500,1448,1424,0,48,31126.0625,56,429,68,662,2834,2883,2838,2884,2,23,30
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.122,16,1500,1448,1448,0,48,22891.25,389,684,True,False,45.495,16,1500,1448,1425,0,48,31745.5625,68,431,105,709,2844,2882,2845,2882,4,25,70
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.122,16,1500,1448,1448,0,48,22710.375,394,653,False,False,45.217,16,1500,1448,1424,0,48,31408.5,61,405,81,717,2835,2882,2840,2882,3,25,198
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.425,16,1500,1448,1448,0,48,23132,357,772,True,False,45.970,16,1500,1448,1425,0,48,31682.125,78,413,139,769,2835,2878,2848,2878,5,27,161
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.175,16,1500,1448,1448,0,48,22722.0625,405,759,True,False,43.242,16,1500,1448,1425,0,48,31279.875,121,331,222,743,2845,2881,2845,2882,8,26,111
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.857,16,1500,1448,1448,0,48,22673.9375,386,705,True,False,44.471,16,1500,1448,1425,0,48,31817.0625,+Inf,NaN,399,789,2839,2881,2842,2881,14,27,135
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.867,16,1500,1448,1448,0,48,22564.25,402,715,True,False,43.483,16,1500,1448,1424,0,48,31797.75,114,405,265,809,2824,2878,2832,2878,9,28,24
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.998,16,1500,1448,1448,0,48,22790.6875,385,711,True,False,43.833,16,1500,1448,1425,0,48,31290,102,438,149,692,2847,2879,2847,2879,5,24,192
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.995,16,1500,1448,1448,0,48,22659.125,387,703,True,False,46.750,16,1500,1448,1424,0,48,31828.25,80,393,111,681,2843,2880,2844,2881,4,24,52
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.992,16,1500,1448,1448,0,48,23101.6875,368,763,True,False,45.217,16,1500,1448,1425,0,48,31504.375,87,420,157,778,2834,2879,2830,2877,6,27,36
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.920,16,1500,1448,1448,0,48,23137.375,363,719,True,False,44.989,16,1500,1448,1425,0,48,31638.25,95,405,132,692,2842,2884,2842,2884,5,24,2
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.117,16,1500,1448,1448,0,48,23118.9375,348,771,True,False,47.604,16,1500,1448,1425,0,48,31541.625,+Inf,NaN,361,892,2839,2880,2839,2880,13,31,153
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.125,16,1500,1448,1448,0,48,23123.5,363,730,True,False,44.115,16,1500,1448,1424,0,48,31555.1875,54,423,111,771,2849,2882,2850,2882,4,27,145
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.116,16,1500,1448,1448,0,48,22688.1875,399,696,True,False,43.625,16,1500,1448,1425,0,48,32507.3125,137,358,265,686,2851,2880,2851,2881,9,24,5
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.917,16,1500,1448,1448,0,48,22693.75,386,699,True,False,45.868,16,1500,1448,1424,0,48,31781.4375,62,380,88,732,2838,2882,2834,2882,3,25,197
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.991,16,1500,1448,1448,0,48,23126.1875,368,773,True,False,45.117,16,1500,1448,1424,0,48,31409.75,+Inf,NaN,362,771,2833,2881,2841,2882,13,27,89
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.867,16,1500,1448,1448,0,48,22931.9375,375,743,False,False,42.219,16,1500,1448,1425,0,48,31404,67,411,74,749,2836,2881,2839,2881,3,26,131
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.995,16,1500,1448,1448,0,48,22796.625,401,725,True,False,42.863,16,1500,1448,1425,0,48,30599.5625,63,389,74,652,2845,2882,2845,2882,3,23,74
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.990,16,1500,1448,1448,0,48,22590.875,400,713,False,False,44.098,16,1500,1448,1424,0,48,31813,65,399,85,758,2842,2884,2842,2884,3,26,116
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.864,16,1500,1448,1448,0,48,22699.25,413,719,False,False,44.620,16,1500,1448,1424,0,48,32049.8125,60,353,65,632,2848,2881,2848,2881,2,22,91
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.125,16,1500,1448,1448,0,48,23123.0625,352,743,False,False,42.611,16,1500,1448,1425,0,48,32168.375,50,419,73,746,2837,2882,2838,2882,3,26,53
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.866,16,1500,1448,1448,0,48,23030.4375,385,815,True,False,45.614,16,1500,1448,1425,0,48,30999.3125,49,426,73,690,2844,2882,2844,2882,3,24,132
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.366,16,1500,1448,1448,0,48,23079.125,345,759,True,False,45.975,16,1500,1448,1424,0,48,31906.875,72,407,103,799,2843,2879,2840,2879,4,28,184
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.598,16,1500,1448,1448,0,48,22739.9375,407,704,False,False,45.998,16,1500,1448,1425,0,48,32000.1875,62,434,61,641,2830,2882,2837,2882,2,22,175
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.365,16,1500,1448,1448,0,48,23147.625,372,792,True,False,44.872,16,1500,1448,1424,0,48,31585.1875,165,440,275,772,2850,2885,2852,2886,10,27,115
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.748,16,1500,1448,1448,0,48,22705.1875,377,689,True,False,44.360,16,1500,1448,1424,0,48,31341,67,412,104,727,2834,2880,2833,2881,4,25,113
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.121,16,1500,1448,1448,0,48,22602.875,393,689,False,False,45.697,16,1500,1448,1425,0,48,31326.625,57,396,65,726,2843,2878,2843,2877,2,25,21
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.117,16,1500,1448,1448,0,48,22749,392,728,False,False,44.743,16,1500,1448,1424,0,48,31473.625,64,424,67,640,2845,2880,2850,2880,2,22,168
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.738,16,1500,1448,1448,0,48,22689.5625,379,728,False,False,43.868,16,1500,1448,1425,0,48,31488.875,84,450,91,731,2843,2884,2836,2885,3,25,55
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.938,16,1500,1448,1448,0,48,22695.3125,403,737,True,False,45.621,16,1500,1448,1424,0,48,31476.9375,116,445,213,718,2845,2885,2845,2885,7,25,27
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.121,16,1500,1448,1448,0,48,22728.875,395,705,True,False,44.089,16,1500,1448,1424,0,49,31664.4375,65,404,92,668,2840,2884,2842,2885,3,23,77
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.118,16,1500,1448,1448,0,48,22673.25,387,689,True,False,44.847,16,1500,1448,1424,0,50,31221.3125,153,407,374,772,2847,2880,2848,2880,13,27,134
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.238,16,1500,1448,1448,0,48,22767,371,700,True,False,46.086,16,1500,1448,1425,0,48,30915.625,115,413,299,743,2830,2880,2833,2880,11,26,85
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.247,16,1500,1448,1448,0,48,23088.5,357,810,True,False,42.867,16,1500,1448,1425,0,48,31036.5625,56,441,85,818,2851,2881,2851,2882,3,28,86
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.871,16,1500,1448,1448,0,48,23141.625,372,729,True,False,43.372,16,1500,1448,1425,0,50,31649.5,134,457,362,815,2847,2882,2849,2883,13,28,102
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.995,16,1500,1448,1448,0,48,23133.8125,350,777,True,False,43.481,16,1500,1448,1425,0,48,31434.25,117,427,188,749,2848,2881,2848,2881,7,26,18
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.985,16,1500,1448,1448,0,48,22769.75,396,667,False,False,44.871,16,1500,1448,1424,0,48,31448.8125,44,407,72,735,2835,2882,2836,2882,3,25,22
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.243,16,1500,1448,1448,0,48,23109,376,835,True,False,44.712,16,1500,1448,1425,0,48,31478.9375,53,375,68,758,2843,2878,2843,2878,2,26,172
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.867,15,1500,1448,1448,0,48,22718.6875,427,731,True,False,45.971,16,1500,1448,1425,0,48,30776.5625,+Inf,NaN,420,728,2831,2880,2834,2880,15,25,81
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.735,16,1500,1448,1448,0,48,23253.625,347,726,True,False,43.480,16,1500,1448,1424,0,48,31317.1875,73,405,158,862,2845,2878,2846,2878,6,30,64
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.948,16,1500,1448,1448,0,48,22752.8125,389,718,True,False,45.625,16,1500,1448,1425,0,48,31285.875,49,413,58,638,2850,2886,2850,2887,2,22,7
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.501,16,1500,1448,1448,0,48,23185.0625,353,782,True,False,43.867,16,1500,1448,1424,0,48,32161.6875,79,445,104,717,2840,2883,2840,2884,4,25,76
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.123,16,1500,1448,1448,0,48,22657.9375,392,761,False,False,44.874,16,1500,1448,1424,0,48,31311.4375,64,437,74,674,2830,2882,2831,2883,3,23,98
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.726,16,1500,1448,1448,0,48,22497.375,416,708,True,False,44.330,16,1500,1448,1425,1,49,31384,92,410,203,786,2848,2883,2849,2883,7,27,19
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.245,16,1500,1448,1448,0,48,23068,349,749,True,False,43.358,16,1500,1448,1425,0,48,31578.1875,49,397,60,669,2826,2878,2825,2879,2,23,28
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.114,16,1500,1448,1448,0,48,22692,390,705,True,False,45.607,16,1500,1448,1424,0,48,31152,87,426,115,669,2839,2882,2848,2883,4,23,67
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.989,16,1500,1448,1448,0,48,22477.125,408,672,True,False,43.363,16,1500,1448,1424,0,48,31800.125,142,399,391,786,2845,2881,2844,2882,14,27,61
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.218,16,1500,1448,1448,0,48,22493.6875,408,679,True,False,43.722,16,1500,1448,1424,0,48,31441.3125,53,417,131,683,2847,2878,2848,2879,5,24,180
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.802,16,1500,1448,1448,0,48,22726.4375,402,694,True,False,46.331,16,1500,1448,1425,0,48,31738,57,428,70,624,2832,2881,2828,2882,2,22,128
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.871,16,1500,1448,1448,0,48,22712.1875,390,711,False,False,44.086,16,1500,1448,1425,0,48,31192,38,405,70,740,2843,2881,2844,2882,2,26,170
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.416,16,1500,1448,1448,0,48,22724.1875,398,720,False,False,44.968,16,1500,1448,1424,0,48,32101.8125,56,439,84,736,2840,2882,2843,2882,3,26,1
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.120,16,1500,1448,1448,0,48,23129.4375,370,720,False,False,45.085,16,1500,1448,1424,0,48,31264.0625,60,420,85,753,2828,2881,2831,2879,3,26,142
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.979,16,1500,1448,1448,0,48,23025.25,362,707,True,False,42.856,16,1500,1448,1424,0,48,30960.3125,67,422,77,740,2843,2883,2850,2883,3,26,162
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.867,16,1500,1448,1448,0,48,22724.3125,399,730,True,False,42.830,16,1500,1448,1425,0,48,31216.8125,88,429,126,688,2841,2884,2843,2885,4,24,191
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.859,16,1500,1448,1448,0,48,22730.8125,392,697,True,False,45.208,16,1500,1448,1424,0,48,31136.375,+Inf,NaN,381,693,2846,2881,2847,2881,13,24,171
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.616,16,1500,1448,1448,1,48,22648.0625,395,707,True,False,42.461,16,1500,1448,1424,0,48,31743.3125,41,390,72,785,2844,2879,2844,2879,3,27,103
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.979,16,1500,1448,1448,0,48,22699.9375,389,703,True,False,46.093,16,1500,1448,1425,0,48,31550.75,52,432,105,655,2834,2882,2832,2883,4,23,66
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.362,16,1500,1448,1448,0,48,23107.625,357,743,False,False,45.699,16,1500,1448,1424,0,48,31827.0625,47,427,81,760,2833,2886,2837,2887,3,26,40
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.863,16,1500,1448,1448,0,48,23304.625,370,817,True,False,44.727,16,1500,1448,1425,0,48,31687.875,72,402,98,720,2835,2882,2839,2883,3,25,176
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.995,16,1500,1448,1448,0,48,23009.125,361,774,True,False,45.970,16,1500,1448,1424,0,48,31191.1875,85,393,95,695,2831,2878,2838,2879,3,24,73
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.840,16,1500,1448,1448,0,48,22631,401,727,True,False,44.601,16,1500,1448,1425,0,48,31125.8125,+Inf,NaN,389,721,2847,2881,2848,2881,14,25,112
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.002,16,1500,1448,1448,0,48,23200.1875,349,796,True,False,42.123,16,1500,1448,1424,0,48,32418.0625,66,408,97,815,2841,2875,2841,2876,3,28,49
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.991,16,1500,1448,1448,0,48,22605.875,401,713,True,False,43.331,16,1500,1448,1425,0,48,31599.0625,123,410,279,784,2842,2882,2844,2882,10,27,60
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.205,16,1500,1448,1448,0,48,22786.4375,402,726,True,False,44.372,16,1500,1448,1424,0,48,31575,82,405,97,679,2846,2883,2847,2884,3,24,41
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.867,16,1500,1448,1448,0,48,22664.3125,385,698,False,False,46.221,16,1500,1448,1424,0,48,31634.5625,53,423,69,726,2843,2881,2846,2882,2,25,166
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.990,16,1500,1448,1448,0,48,22559.5,409,686,False,False,44.983,16,1500,1448,1425,0,48,31238,46,428,55,617,2829,2883,2828,2880,2,21,151
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.865,16,1500,1448,1448,0,48,22800.6875,380,724,True,False,43.361,16,1500,1448,1424,0,48,32416.75,45,403,72,674,2845,2881,2846,2881,3,23,10
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.860,16,1500,1448,1448,0,48,22683.6875,413,702,True,False,43.102,16,1500,1448,1424,0,48,31181.4375,59,418,70,650,2839,2880,2841,2880,2,23,37
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.995,16,1500,1448,1448,0,48,22862.375,389,773,True,False,42.969,16,1500,1448,1424,0,48,31463.625,94,389,179,747,2847,2881,2849,2881,6,26,106
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.984,16,1500,1448,1448,0,48,22756.3125,415,769,True,False,43.747,16,1500,1448,1425,0,48,31612,90,401,109,698,2840,2881,2839,2881,4,24,185
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.988,16,1500,1448,1448,0,48,22647.375,401,687,True,False,44.500,16,1500,1448,1424,0,48,31246.625,117,432,183,669,2830,2880,2844,2880,6,23,100
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.117,16,1500,1448,1448,0,48,23009.625,375,745,True,False,46.485,16,1500,1448,1425,0,48,32133.625,105,424,157,719,2844,2881,2844,2881,6,25,183
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.121,16,1500,1448,1448,0,48,23159.125,360,792,False,False,41.859,16,1500,1448,1424,0,48,31653.6875,42,425,71,814,2846,2881,2845,2880,2,28,119
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.373,16,1500,1448,1448,0,48,23149.5625,384,806,True,False,44.982,16,1500,1448,1424,0,49,31766.1875,58,395,74,710,2840,2877,2843,2877,3,25,35
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.118,16,1500,1448,1448,0,48,22663.4375,399,704,True,False,42.466,16,1500,1448,1424,0,48,31497.9375,64,421,79,650,2849,2884,2849,2884,3,23,11
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.241,16,1500,1448,1448,0,48,22682.9375,408,716,True,False,44.347,16,1500,1448,1424,0,48,31749.9375,56,437,72,653,2847,2882,2849,2882,3,23,101
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.242,16,1500,1448,1448,0,48,23187.875,368,825,True,False,44.867,16,1500,1448,1425,0,48,32140.25,86,416,119,775,2850,2880,2848,2880,4,27,148
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.993,16,1500,1448,1448,0,48,22688.8125,395,694,True,False,42.632,16,1500,1448,1424,0,48,31719.1875,107,416,186,692,2843,2881,2846,2882,7,24,94
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.619,16,1500,1448,1448,0,48,23341.25,341,750,True,False,44.981,16,1500,1448,1425,0,48,31658.75,104,352,245,800,2840,2879,2840,2879,9,28,174
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.062,16,1500,1448,1448,0,48,22724.875,398,690,True,False,44.225,16,1500,1448,1424,0,48,31116.8125,137,401,385,802,2848,2882,2847,2882,14,28,87
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.089,16,1500,1448,1448,0,48,22711.875,392,724,False,False,44.115,16,1500,1448,1424,0,48,31835.1875,50,379,58,625,2849,2883,2853,2884,2,22,90
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.993,16,1500,1448,1448,0,48,22682.3125,388,719,False,False,43.488,16,1500,1448,1424,0,48,31217.0625,52,406,75,758,2848,2881,2849,2881,3,26,6
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.482,16,1500,1448,1448,0,48,22697.0625,396,692,False,False,42.980,16,1500,1448,1424,0,48,30967.9375,53,400,81,715,2843,2882,2844,2882,3,25,156
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.877,16,1500,1448,1448,0,48,22641.625,392,694,False,False,43.119,16,1500,1448,1424,0,48,31433.625,60,436,83,625,2838,2879,2845,2879,3,22,25
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.492,16,1500,1448,1448,0,48,22739.8125,376,704,False,False,43.362,16,1500,1448,1425,0,48,31478,73,409,76,708,2845,2880,2846,2881,3,25,65
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.616,16,1500,1448,1448,0,48,22713,389,711,False,False,42.998,16,1500,1448,1424,0,48,32000.75,53,418,75,731,2843,2881,2843,2882,3,25,120
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.746,16,1500,1448,1448,0,48,22653.875,415,706,True,False,44.489,16,1500,1448,1424,0,48,31613.3125,52,392,73,653,2827,2875,2826,2875,3,23,54
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.932,16,1500,1448,1448,0,48,22700.25,423,762,False,False,44.115,16,1500,1448,1424,0,48,31270.6875,70,400,71,671,2852,2882,2852,2882,2,23,130
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.121,16,1500,1448,1448,0,48,23421.5625,361,798,True,False,42.366,16,1500,1448,1424,0,48,31881.125,61,417,87,858,2848,2881,2848,2881,3,30,39
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.989,16,1500,1448,1448,0,48,22693.1875,398,677,True,False,44.602,16,1500,1448,1425,0,48,31496.5,88,459,196,664,2837,2880,2840,2880,7,23,3
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.002,16,1500,1448,1448,0,48,22782.4375,396,715,True,False,43.487,16,1500,1448,1425,0,48,31713.1875,130,403,379,795,2831,2883,2838,2883,13,28,194
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.108,16,1500,1448,1448,0,48,22674.1875,396,671,True,False,43.374,16,1500,1448,1425,0,48,31082.6875,116,430,158,648,2842,2880,2848,2880,6,23,97
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.118,16,1500,1448,1448,0,48,23205.3125,381,820,True,False,43.848,16,1500,1448,1425,0,48,31082.5625,121,395,258,806,2842,2880,2844,2880,9,28,33
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.994,16,1500,1448,1448,0,48,22646.1875,418,765,True,False,43.982,16,1500,1448,1424,0,48,30896.5,136,359,256,753,2829,2880,2829,2879,9,26,110
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.867,16,1500,1448,1448,0,48,22716.0625,378,702,True,False,45.363,16,1500,1448,1424,0,48,31026.8125,60,427,145,774,2835,2881,2835,2881,5,27,47
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.746,16,1500,1448,1448,0,48,22734.125,403,739,True,False,45.480,16,1500,1448,1424,0,48,31677.1875,121,440,169,720,2844,2884,2845,2885,6,25,96
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.866,16,1500,1448,1448,0,48,22676.25,385,718,True,False,43.348,16,1500,1448,1425,0,48,31946.0625,76,422,123,751,2822,2880,2828,2880,4,26,72
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,225.122,16,1500,1448,1448,0,48,22724.9375,395,686,False,False,43.602,16,1500,1448,1425,0,48,31020.5625,59,379,97,738,2846,2880,2846,2880,3,26,109
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.993,16,1500,1448,1448,0,48,22524,415,706,True,False,44.480,16,1500,1448,1425,0,48,31076,61,390,98,636,2845,2881,2846,2881,3,22,181
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.477,16,1500,1448,1448,0,48,22807.125,388,710,True,False,43.742,16,1500,1448,1425,0,48,31753.875,53,433,75,759,2841,2881,2844,2881,3,26,16
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,False,224.741,16,1500,1448,1448,0,48,22767.3125,392,703,False,False,43.967,16,1500,1448,1425,0,48,31119.3125,65,410,90,718,2848,2883,2850,2884,3,25,8
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.042,16,1500,1448,1448,0,48,23087.75,346,742,True,False,45.501,16,1500,1448,1424,0,48,31376.125,67,403,79,668,2828,2880,2827,2880,3,23,14
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.997,16,1500,1448,1448,0,48,22688.6875,383,748,True,False,45.580,16,1500,1448,1424,0,48,31305.75,52,361,73,690,2845,2882,2846,2883,3,24,82
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,225.057,16,1500,1448,1448,0,48,22770.75,423,739,True,False,44.612,16,1500,1448,1424,0,48,31685.5625,+Inf,NaN,407,735,2843,2880,2843,2880,14,26,45
Cable mad,250,50,10,10,1,1,1,5,16,100,90,0.05,5,20,5,True,True,224.624,14,1500,1448,1448,0,42,22899.64285714286,409,945,True,False,45.121,16,1500,1448,1425,0,48,31380.75,65,392,75,823,2830,2883,2830,2884,3,29,43
