exp_parameters,dl_capacity,ul_capacity,dl_delay,ul_delay,id,inc,inp,mad,mnp,mps,p,ptc,sdt,timeout,tmp,dl_stable_throughput,dl_stable_responsiveness,dl_throughput,dl_connections,dl_max_path_mtu,dl_max_send_mss,dl_max_recv_mss,dl_retransmissions,dl_reorder,dl_avg_rtt,dl_rpm_p,dl_rpm_trimmed,ul_stable_throughput,ul_stable_responsiveness,ul_throughput,ul_connections,ul_max_path_mtu,ul_max_send_mss,ul_max_recv_mss,ul_retransmissions,ul_reorder,ul_avg_rtt,ul_rpm_p,ul_rpm_trimmed,final_rpm_p,final_rpm_trimmed,ub_base_rpm_p,ub_base_rpm_trimmed,base_rpm_p,base_rpm_trimmed,wc_effect_p,wc_effect_trimmed,iteration
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.808,16,1500,1448,1448,0,48,15286.1875,373,767,True,False,35.719,16,1500,1448,1425,400,48,23888,92,449,120,730,5452,5560,5445,5562,2,13,66
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.866,16,1500,1448,1448,0,48,15285.1875,308,703,True,False,36.344,16,1500,1448,1425,286,48,24080.9375,57,431,59,653,5450,5561,5450,5560,1,12,40
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.741,16,1500,1448,1448,0,48,15875.3125,293,665,False,False,35.977,16,1500,1448,1424,941,48,24312.6875,52,366,57,596,5450,5555,5451,5557,1,11,73
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,89.247,16,1500,1448,1448,0,48,15176.75,367,719,True,False,34.874,16,1500,1448,1425,448,48,23935.8125,61,430,73,660,5436,5555,5432,5556,1,12,49
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.871,12,1500,1448,1448,0,36,14285.5,481,895,True,False,35.717,16,1500,1448,1425,440,48,23562.625,75,485,66,811,5458,5570,5454,5572,1,15,60
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.993,16,1500,1448,1448,0,48,15387.1875,335,717,False,False,35.469,16,1500,1448,1424,951,48,23448.75,52,344,53,650,5443,5556,5437,5557,1,12,41
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.748,13,1500,1448,1448,0,42,14661.714285714286,413,871,True,False,36.733,16,1500,1448,1424,368,48,23519.625,74,461,92,807,5454,5551,5447,5553,2,15,10
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,89.247,16,1500,1448,1448,0,48,15234.25,346,795,True,False,34.862,16,1500,1448,1425,393,48,24004.6875,86,438,90,703,5436,5561,5431,5559,2,13,37
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.744,16,1500,1448,1448,0,48,15113.875,337,727,True,False,35.859,16,1500,1448,1424,323,48,24160.9375,47,494,49,666,5445,5567,5439,5563,1,12,100
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.746,15,1500,1448,1448,0,45,15047.8,364,824,False,False,35.462,16,1500,1448,1424,873,48,24060.125,54,420,57,717,5444,5542,5442,5544,1,13,35
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.865,16,1500,1448,1448,0,48,15329.5,367,691,True,False,34.622,16,1500,1448,1425,291,48,23908.875,60,434,90,654,5462,5565,5456,5567,2,12,11
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.874,16,1500,1448,1448,0,48,15171,338,703,True,False,35.113,16,1500,1448,1425,387,48,22756.6875,86,446,68,647,5436,5551,5426,5550,1,12,94
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,89.245,16,1500,1448,1448,0,48,15470.5,340,681,True,False,35.615,16,1500,1448,1424,354,48,22982,64,469,86,642,5450,5558,5444,5559,2,12,87
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.968,16,1500,1448,1448,0,48,15180,360,706,True,False,35.715,16,1500,1448,1424,435,48,23238.9375,85,431,128,663,5427,5556,5430,5560,2,12,90
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.749,12,1500,1448,1448,0,39,14605.923076923076,452,858,False,False,36.247,16,1500,1448,1424,971,48,22493.25,44,389,52,772,5455,5559,5460,5562,1,14,6
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.616,16,1500,1448,1448,0,48,15212.6875,351,732,True,False,35.366,16,1500,1448,1424,330,48,23554.75,96,478,128,697,5433,5546,5439,5547,2,13,25
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.868,16,1500,1448,1448,0,48,15169.5,344,665,True,False,34.237,16,1500,1448,1424,386,48,24096.0625,78,448,103,633,5456,5572,5448,5570,2,11,65
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.874,16,1500,1448,1448,0,48,15373.0625,351,692,True,False,35.624,16,1500,1448,1425,181,48,23653.875,144,475,260,681,5439,5552,5437,5555,5,12,54
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,89.242,16,1500,1448,1448,0,48,15366.125,334,675,True,False,36.125,16,1500,1448,1424,395,48,23715.875,70,413,77,650,5437,5554,5431,5553,1,12,39
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.808,13,1500,1448,1448,0,39,14585.384615384615,424,863,True,False,35.358,16,1500,1448,1425,401,48,23374.5,143,421,236,851,5441,5553,5440,5554,4,15,3
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,89.487,16,1500,1448,1448,0,48,15439.1875,351,728,True,False,35.233,16,1500,1448,1424,355,48,22695.3125,75,496,97,677,5444,5565,5443,5569,2,12,97
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,89.117,16,1500,1448,1448,0,48,15434.3125,342,725,True,False,35.603,16,1500,1448,1425,308,48,23573.5,50,423,60,665,5444,5565,5441,5561,1,12,33
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,89.373,16,1500,1448,1448,0,48,15232.75,331,710,True,False,35.345,16,1500,1448,1425,396,48,24000.3125,99,456,82,663,5441,5555,5438,5559,2,12,47
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,89.373,14,1500,1448,1448,0,45,15202.066666666668,395,802,True,False,36.496,16,1500,1448,1425,594,48,23295.1875,60,413,67,728,5452,5556,5451,5559,1,13,96
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,89.245,16,1500,1448,1448,0,48,15263.0625,341,767,True,False,36.098,16,1500,1448,1425,322,48,23600.5,56,448,68,690,5462,5566,5465,5568,1,12,72
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.620,16,1500,1448,1448,0,48,15218.5,347,755,True,False,34.486,16,1500,1448,1424,338,48,23017.9375,50,456,89,696,5447,5562,5436,5563,2,13,16
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.994,16,1500,1448,1448,0,48,15365.9375,338,692,True,False,35.863,16,1500,1448,1425,274,49,23677,120,477,158,662,5441,5545,5441,5547,3,12,8
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.871,15,1500,1448,1448,0,48,15375.1875,390,784,True,False,36.100,16,1500,1448,1424,458,48,23915.5625,75,455,93,716,5438,5572,5432,5559,2,13,14
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.996,16,1500,1448,1448,0,48,15230.6875,331,696,True,False,36.243,16,1500,1448,1425,235,48,23108.9375,135,496,197,679,5452,5571,5443,5568,4,12,82
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,89.120,16,1500,1448,1448,0,48,15456.6875,332,678,True,False,35.358,16,1500,1448,1425,317,48,24073.625,87,512,85,643,5460,5565,5457,5567,2,12,45
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,False,89.000,16,1500,1448,1448,0,48,15182.3125,315,705,True,False,34.121,16,1500,1448,1424,425,48,23739.8125,45,493,47,662,5443,5547,5424,5550,1,12,43
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.859,16,1500,1448,1448,0,48,15273.75,329,707,True,False,35.986,16,1500,1448,1425,465,48,23609.5625,71,513,101,670,5433,5552,5418,5555,2,12,83
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.860,16,1500,1448,1448,0,48,15209.6875,340,715,True,False,36.364,16,1500,1448,1424,450,48,23447.75,82,472,74,666,5449,5559,5448,5562,1,12,63
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.614,16,1500,1448,1448,0,48,15371.6875,337,689,True,False,35.737,16,1500,1448,1424,372,48,23550.5,92,499,111,649,5445,5556,5449,5558,2,12,80
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,89.116,16,1500,1448,1448,0,48,15172.625,353,677,True,False,34.980,16,1500,1448,1424,388,48,24146.4375,50,440,99,633,5446,5556,5452,5558,2,11,59
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.745,16,1500,1448,1448,0,48,15160.9375,347,720,True,False,34.114,16,1500,1448,1425,438,48,23599.0625,59,419,73,659,5443,5558,5443,5560,1,12,15
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.988,11,1500,1448,1448,0,36,14358.416666666666,469,918,True,False,34.485,16,1500,1448,1425,311,48,23893.5625,65,469,99,831,5444,5558,5434,5558,2,15,71
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,89.113,16,1500,1448,1448,0,48,15365.75,368,692,True,False,35.972,16,1500,1448,1424,360,48,23570.5625,96,458,141,665,5442,5570,5439,5574,3,12,42
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,89.493,16,1500,1448,1448,0,48,15249.5,343,722,True,False,35.726,16,1500,1448,1425,381,48,23836.875,114,608,86,688,5448,5553,5440,5552,2,12,51
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.860,12,1500,1448,1448,0,39,14477,439,862,True,False,34.486,16,1500,1448,1424,417,48,23219.6875,75,445,84,791,5449,5553,5460,5555,2,14,57
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.743,13,1500,1448,1448,0,42,14896,406,835,True,False,35.109,16,1500,1448,1424,368,48,22804.3125,75,463,103,777,5466,5573,5456,5576,2,14,88
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,89.116,11,1500,1448,1448,0,36,14265.333333333334,467,934,True,False,36.363,16,1500,1448,1424,386,48,23019.0625,79,562,105,863,5442,5568,5443,5570,2,15,4
VDSL inp,100,40,5,5,1,1,2,4,16,100,90,0.05,5,20,5,True,True,88.618,16,1500,1448,1448,0,48,15324,360,660,True,False,35.593,16,1500,1448,1424,440,48,24982.8125,76,490,100,627,5436,5547,5436,5548,2,11,12
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,88.749,14,1500,1448,1448,0,42,14365.785714285714,448,871,True,False,35.091,16,1500,1448,1425,537,48,23787.1875,85,420,74,802,5445,5555,5442,5557,1,14,79
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,88.858,16,1500,1448,1448,0,48,14898.4375,360,774,True,False,35.870,16,1500,1448,1425,369,48,23758.625,111,407,168,743,5447,5570,5448,5573,3,13,50
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,88.614,16,1500,1448,1448,0,48,15016.0625,348,719,True,False,36.124,16,1500,1448,1425,530,48,23875.125,67,486,68,671,5444,5565,5439,5564,1,12,23
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,88.994,16,1500,1448,1448,0,48,15094.25,336,716,True,False,36.108,16,1500,1448,1424,520,48,24327.25,65,377,80,680,5463,5574,5458,5575,1,12,68
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,88.995,16,1500,1448,1448,0,48,15155.625,354,729,True,False,35.851,16,1500,1448,1424,548,48,23256.125,100,447,117,700,5427,5547,5422,5545,2,13,92
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,88.998,13,1500,1448,1448,0,42,14391.785714285714,428,867,True,False,35.235,16,1500,1448,1424,555,48,22970.25,48,461,59,781,5455,5561,5451,5563,1,14,95
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,88.874,16,1500,1448,1448,0,48,15068.25,349,744,True,False,34.977,16,1500,1448,1425,545,48,24063.5625,84,532,102,719,5434,5561,5434,5562,2,13,46
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,89.114,15,1500,1448,1448,0,48,14898.4375,388,837,True,False,35.871,16,1500,1448,1424,557,48,24495.6875,57,529,54,741,5455,5555,5449,5556,1,13,93
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,89.374,16,1500,1448,1448,0,48,15045.4375,335,764,True,False,36.224,16,1500,1448,1425,610,48,22994.125,70,378,72,687,5439,5556,5438,5558,1,12,17
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,88.875,16,1500,1448,1448,0,48,14806.0625,375,731,True,False,36.491,16,1500,1448,1424,578,48,22666.75,56,404,64,662,5442,5560,5439,5559,1,12,29
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,89.122,16,1500,1448,1448,0,48,14928.625,378,717,True,False,35.368,16,1500,1448,1425,500,48,23682.5,79,401,91,683,5448,5556,5445,5558,2,12,20
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,88.874,15,1500,1448,1448,0,48,14943.625,387,805,True,False,35.967,16,1500,1448,1425,564,48,23683.5625,66,406,84,749,5442,5567,5436,5572,2,13,31
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,88.867,16,1500,1448,1448,0,48,14817.625,343,732,True,False,34.872,16,1500,1448,1425,457,48,23276.375,68,462,89,679,5442,5555,5446,5557,2,12,84
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,88.989,16,1500,1448,1448,0,48,14919.125,381,811,True,False,35.860,16,1500,1448,1424,524,48,23868.5625,62,416,70,737,5447,5580,5441,5582,1,13,13
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,88.620,16,1500,1448,1448,0,48,15045.3125,337,718,True,False,35.998,16,1500,1448,1424,463,48,24079.125,65,413,62,654,5448,5553,5447,5555,1,12,62
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,88.869,16,1500,1448,1448,0,48,14940.0625,341,719,True,False,35.235,16,1500,1448,1424,528,48,23107,53,414,64,661,5446,5548,5436,5550,1,12,75
VDSL inp,100,40,5,5,1,1,4,4,16,100,90,0.05,5,20,5,True,True,88.867,13,1500,1448,1448,0,42,14389.714285714286,433,887,True,False,35.226,16,1500,1448,1424,569,48,24108.0625,50,406,61,801,5450,5559,5441,5561,1,14,9
